timestamp,device_id,device_type,event_type,uptime_hours,error_count,temperature,status
2025-10-17 04:40:56,DOOR_001,门磁传感器,配置更新,13.445660485812674,4,20.468546354521866,警告
2025-10-18 06:59:56,DOOR_001,电锁,维护,21.299743190955212,3,31.151518450092677,故障
2025-10-19 04:43:56,DOOR_001,电锁,正常运行,3.677988074146575,4,31.980271132764944,警告
2025-10-19 06:39:56,DOOR_001,门禁控制器,配置更新,15.409975606752159,2,29.50341045876567,故障
2025-10-19 05:36:56,DOOR_001,门磁传感器,错误,10.272754989580193,5,28.220764596229024,故障
2025-10-20 23:08:56,DOOR_001,门磁传感器,配置更新,17.945181660846593,4,23.071391577143952,正常
2025-10-20 21:53:56,DOOR_001,电锁,错误,0.2615290877516765,5,22.095977646055648,故障
2025-10-20 18:44:56,DOOR_001,读卡器,配置更新,5.02452523989792,2,34.98500135147834,正常
2025-10-20 08:49:56,DOOR_001,电锁,错误,21.45412310783825,0,22.478221412958753,警告
2025-10-21 17:22:56,DOOR_001,电锁,维护,8.269192040323492,1,33.428115998612924,故障
2025-10-21 22:23:56,DOOR_001,门磁传感器,维护,4.9198604749582096,3,22.20417111257916,故障
2025-10-22 07:49:56,DOOR_001,读卡器,维护,9.268357239866257,3,32.64643456306782,正常
2025-10-22 19:13:56,DOOR_001,门禁控制器,错误,12.670890969993946,5,30.86767690174942,故障
2025-10-23 22:38:56,DOOR_001,电锁,维护,14.55138973381997,1,21.041779997391775,正常
2025-10-23 09:13:56,DOOR_001,门禁控制器,正常运行,15.413722510100865,1,30.793555334654336,警告
2025-10-23 06:45:56,DOOR_001,门禁控制器,重启,23.102896797855212,1,26.66931693429916,故障
2025-10-23 22:03:56,DOOR_001,门禁控制器,维护,20.847195062467463,2,30.239800769913472,故障
2025-10-23 13:45:56,DOOR_001,门禁控制器,正常运行,14.669752392349976,5,32.58323222140781,故障
2025-10-24 05:22:56,DOOR_001,电锁,配置更新,22.399421235454156,3,21.56182360241841,故障
2025-10-25 18:53:56,DOOR_001,门禁控制器,错误,5.102221128104201,0,21.863539472362525,警告
2025-10-25 10:27:56,DOOR_001,门磁传感器,配置更新,2.8058702727521307,5,34.36019035571749,警告
2025-10-25 05:05:56,DOOR_001,门禁控制器,配置更新,18.759633164057156,2,25.100087589869634,故障
2025-10-25 18:06:56,DOOR_001,电锁,错误,5.208861427466483,5,29.09352153291176,正常
2025-10-25 11:56:56,DOOR_001,门磁传感器,错误,6.585482636443465,1,34.28371498785797,警告
2025-10-26 11:54:56,DOOR_001,门禁控制器,维护,3.1390181201504728,0,26.947448075676117,故障
2025-10-27 01:39:56,DOOR_001,电锁,正常运行,19.44797595359661,5,21.382209024038314,故障
2025-10-27 11:31:56,DOOR_001,门禁控制器,配置更新,8.431941710641283,4,28.004056923795797,故障
2025-09-28 23:07:56,DOOR_002,门禁控制器,错误,10.429105798528266,1,20.8765795533856,正常
2025-09-29 23:20:56,DOOR_002,门磁传感器,正常运行,2.055105610727999,0,26.72937203623336,警告
2025-09-29 06:38:56,DOOR_002,读卡器,配置更新,2.9838700444647728,5,24.79410622862435,正常
2025-09-30 16:23:56,DOOR_002,门禁控制器,维护,0.6400319067448104,4,27.501035330486037,故障
2025-09-30 13:15:56,DOOR_002,门磁传感器,重启,16.333066630278207,3,29.260354365830253,正常
2025-09-30 11:48:56,DOOR_002,电锁,正常运行,14.361804304815807,1,33.7764271858956,故障
2025-09-30 03:59:56,DOOR_002,门磁传感器,重启,19.05029079654943,0,26.559804612270216,故障
2025-09-30 10:58:56,DOOR_002,门磁传感器,错误,13.284070130618073,5,26.58842672374132,正常
2025-10-01 22:05:56,DOOR_002,电锁,重启,21.28890870415444,2,25.520836212291925,故障
2025-10-01 09:31:56,DOOR_002,电锁,维护,6.620783593800261,4,31.4291482027078,警告
2025-10-01 16:01:56,DOOR_002,门磁传感器,配置更新,1.4824584822574467,5,22.97159876510955,正常
2025-10-01 04:04:56,DOOR_002,门磁传感器,重启,10.28484105701644,2,34.19835805756325,故障
2025-10-02 04:26:56,DOOR_002,门磁传感器,配置更新,0.5782432345733657,5,24.15959880433845,故障
2025-10-03 12:49:56,DOOR_002,电锁,重启,22.19572383550496,2,28.003467637500293,警告
2025-10-04 11:32:56,DOOR_002,门禁控制器,错误,22.47807969418448,2,26.15424368770302,警告
2025-10-04 05:37:56,DOOR_002,门磁传感器,正常运行,9.864804814352695,0,28.32928090784545,警告
2025-10-04 20:54:56,DOOR_002,电锁,维护,23.66950442447198,3,21.975598166892258,正常
2025-10-05 01:47:56,DOOR_002,门磁传感器,正常运行,10.816709979738526,2,20.5131331657868,警告
2025-10-05 20:53:56,DOOR_002,门磁传感器,重启,18.497292703289883,1,22.01561054523589,警告
2025-10-05 01:07:56,DOOR_002,门磁传感器,错误,8.825647537166292,2,27.723402890638532,正常
2025-10-05 21:32:56,DOOR_002,电锁,维护,9.728960255943008,5,21.323534475953746,警告
2025-10-05 22:20:56,DOOR_002,电锁,重启,10.727899017764514,4,23.50586798610493,故障
2025-10-06 07:53:56,DOOR_002,电锁,正常运行,14.800141361618236,2,21.897114005254046,故障
2025-10-06 04:43:56,DOOR_002,读卡器,维护,18.999530568279347,5,27.806716386044187,警告
2025-10-06 13:23:56,DOOR_002,读卡器,重启,7.990473183597525,5,32.560952316133054,警告
2025-10-06 06:30:56,DOOR_002,读卡器,重启,15.266493295800629,0,26.161796150193233,故障
2025-10-07 22:50:56,DOOR_002,门磁传感器,重启,7.092634813874488,1,25.07414767771772,正常
2025-10-07 08:50:56,DOOR_002,读卡器,维护,16.29361474263521,5,21.151266063572866,警告
2025-10-07 13:09:56,DOOR_002,读卡器,重启,11.592371299209322,0,24.674851694917933,警告
2025-10-08 17:22:56,DOOR_002,门磁传感器,正常运行,8.524656281300683,0,24.407646334365353,正常
2025-10-08 06:12:56,DOOR_002,门磁传感器,错误,13.405676350060201,3,33.11446988951841,故障
2025-10-08 09:34:56,DOOR_002,读卡器,维护,2.507505052924471,0,26.598201147247664,正常
2025-10-09 07:25:56,DOOR_002,电锁,配置更新,21.411834696651205,2,30.904171899308963,警告
2025-10-09 20:09:56,DOOR_002,门磁传感器,重启,5.361357611902264,1,27.34164644036982,故障
2025-10-10 08:50:56,DOOR_002,电锁,维护,6.83947746213675,5,29.572408534287977,正常
2025-10-10 02:03:56,DOOR_002,读卡器,错误,0.6633393607477833,1,29.733307285442358,故障
2025-10-10 17:40:56,DOOR_002,门磁传感器,配置更新,5.114931506415084,1,22.271983889641604,警告
2025-10-10 05:38:56,DOOR_002,门磁传感器,错误,12.095457067195893,1,34.82467638457948,故障
2025-10-10 18:36:56,DOOR_002,电锁,正常运行,7.066211238003084,4,27.51151330380233,警告
2025-10-11 09:03:56,DOOR_002,读卡器,重启,4.627761286304397,3,26.346096139697078,故障
2025-10-11 05:17:56,DOOR_002,电锁,正常运行,12.043940128532796,2,23.877333085561354,正常
2025-10-11 08:37:56,DOOR_002,读卡器,维护,0.27829623759325717,0,31.138647473097688,正常
2025-10-11 20:03:56,DOOR_002,读卡器,维护,0.6118690545585865,1,28.17935042061394,警告
2025-10-11 12:21:56,DOOR_002,电锁,重启,10.641092362228438,2,21.766484344231763,警告
2025-10-12 08:58:56,DOOR_002,电锁,重启,7.715393161983246,1,30.983812578895503,警告
2025-10-12 13:38:56,DOOR_002,电锁,错误,22.462132028951192,2,33.03766351261396,故障
2025-10-12 04:26:56,DOOR_002,读卡器,配置更新,2.642187570015066,0,26.50505080871409,故障
2025-10-12 00:34:56,DOOR_002,电锁,正常运行,11.810857252462643,1,29.387810236407987,故障
2025-10-12 15:27:56,DOOR_002,门禁控制器,重启,1.4868627634401026,1,26.629723314060328,正常
2025-10-13 12:23:56,DOOR_002,门禁控制器,正常运行,0.6996458274640664,0,25.6780956361405,正常
2025-10-13 21:53:56,DOOR_002,电锁,错误,23.041089301694875,1,24.348474628903702,故障
2025-10-13 12:25:56,DOOR_002,读卡器,重启,10.289689184545395,0,26.90925399002598,正常
2025-10-14 01:47:56,DOOR_002,电锁,配置更新,22.149098199375597,2,34.950204357442665,正常
2025-10-14 17:03:56,DOOR_002,门磁传感器,重启,1.3270880140067032,5,23.325469804840196,故障
2025-10-15 00:52:56,DOOR_002,读卡器,错误,3.7813949072999415,2,20.347011941483476,正常
2025-10-15 18:12:56,DOOR_002,电锁,配置更新,7.371735878342093,2,20.439568321723335,正常
2025-10-15 21:57:56,DOOR_002,门禁控制器,维护,12.511272886506843,0,23.06471943412502,故障
2025-10-16 12:57:56,DOOR_002,电锁,重启,23.258857202248286,1,31.281879531632775,警告
2025-10-16 10:04:56,DOOR_002,门禁控制器,错误,1.5840101212991549,3,31.72029242991562,警告
2025-10-17 00:46:56,DOOR_002,电锁,配置更新,4.804696089515299,0,25.49084366348421,正常
2025-10-17 16:14:56,DOOR_002,电锁,错误,15.64679651346572,3,31.37752403810171,正常
2025-10-17 18:00:56,DOOR_002,读卡器,正常运行,20.218362330000073,4,23.161790198472183,警告
2025-10-17 10:36:56,DOOR_002,门禁控制器,配置更新,13.070298399214305,3,23.407805328612138,警告
2025-10-17 19:48:56,DOOR_002,读卡器,错误,7.443329199365945,1,23.306592700292896,故障
2025-10-18 22:39:56,DOOR_002,门禁控制器,错误,11.106457795174219,0,23.767271634586084,故障
2025-10-19 08:07:56,DOOR_002,门磁传感器,重启,3.162881281356529,1,32.70154236520432,正常
2025-10-19 12:56:56,DOOR_002,门磁传感器,错误,14.671726571952654,4,33.36323033438108,正常
2025-10-19 03:04:56,DOOR_002,读卡器,配置更新,6.869510582331352,3,28.997255925119873,故障
2025-10-20 13:47:56,DOOR_002,门磁传感器,维护,9.528961924110348,5,29.076649994609987,故障
2025-10-21 18:49:56,DOOR_002,电锁,配置更新,21.943204398691456,0,23.508863265188772,故障
2025-10-21 14:47:56,DOOR_002,读卡器,维护,9.512295945328024,4,28.315429279160647,警告
2025-10-21 19:58:56,DOOR_002,电锁,重启,12.587179770630748,3,24.51967389534496,正常
2025-10-22 19:39:56,DOOR_002,门磁传感器,维护,2.525038171732402,1,29.702844571638785,故障
2025-10-23 23:23:56,DOOR_002,门禁控制器,正常运行,2.8921646360781823,2,24.21589169131309,故障
2025-10-23 06:34:56,DOOR_002,读卡器,错误,12.845394160892798,1,25.56525288525929,警告
2025-10-23 01:03:56,DOOR_002,电锁,维护,13.587167965660562,0,26.66972591929386,正常
2025-10-23 07:58:56,DOOR_002,读卡器,错误,3.4166274290210046,0,32.07073360185724,警告
2025-10-24 23:05:56,DOOR_002,电锁,维护,8.840597724191024,2,21.084531048609026,故障
2025-10-24 12:55:56,DOOR_002,门禁控制器,正常运行,9.838098536630476,2,30.15189953171354,正常
2025-10-24 21:38:56,DOOR_002,读卡器,维护,1.768171029996778,2,28.83059335288815,正常
2025-10-25 06:17:56,DOOR_002,读卡器,正常运行,7.932596947866096,1,21.1996094402822,正常
2025-10-25 04:58:56,DOOR_002,电锁,正常运行,0.2572437593871948,5,22.175209582150316,正常
2025-10-25 10:55:56,DOOR_002,门禁控制器,配置更新,20.18697330694166,2,28.218124348604725,故障
2025-10-26 19:17:56,DOOR_002,电锁,正常运行,2.027342511367806,1,32.72409792862059,警告
2025-10-26 20:21:56,DOOR_002,读卡器,错误,12.471966040384153,5,33.046499914623524,警告
2025-10-26 21:49:56,DOOR_002,门磁传感器,错误,15.076979289914473,3,23.636314026908842,警告
2025-10-26 05:08:56,DOOR_002,门磁传感器,重启,6.448644438452624,4,33.256715366118705,正常
2025-10-27 21:50:56,DOOR_002,读卡器,重启,7.595267949752385,0,26.80214719262855,故障
2025-10-27 15:22:56,DOOR_002,读卡器,正常运行,21.145884132947472,0,20.842069980087174,故障
2025-09-28 04:37:56,DOOR_003,门磁传感器,重启,6.811852455881721,3,28.12232584738979,正常
2025-09-28 00:13:56,DOOR_003,读卡器,重启,0.483487203164656,3,27.245136164015218,正常
2025-09-28 02:02:56,DOOR_003,门禁控制器,配置更新,0.41384403864314656,5,24.501035115860905,故障
2025-09-28 01:16:56,DOOR_003,门磁传感器,重启,2.468782091122155,4,21.792317451469714,故障
2025-09-29 17:29:56,DOOR_003,门禁控制器,正常运行,2.756422055431681,3,34.64187483465928,正常
2025-09-29 12:08:56,DOOR_003,门禁控制器,配置更新,15.548877745137691,1,23.429618940617488,故障
2025-09-29 20:16:56,DOOR_003,读卡器,维护,15.439795630731643,3,31.9459464193123,警告
2025-09-29 00:29:56,DOOR_003,读卡器,错误,6.314608565041027,0,31.554316174402885,故障
2025-09-30 19:40:56,DOOR_003,门禁控制器,错误,1.4390603639140807,1,24.1060278274054,正常
2025-09-30 15:24:56,DOOR_003,门禁控制器,配置更新,20.72641489086076,1,25.16523412620661,正常
2025-09-30 13:46:56,DOOR_003,读卡器,错误,23.684120752159615,2,29.400516295498807,正常
2025-09-30 12:12:56,DOOR_003,读卡器,维护,18.073722026041708,0,34.63435202155168,警告
2025-09-30 13:29:56,DOOR_003,门禁控制器,正常运行,23.12818047779048,3,33.02124896771204,警告
2025-10-01 08:38:56,DOOR_003,门磁传感器,正常运行,3.118267269659847,0,30.02212705236299,警告
2025-10-01 02:23:56,DOOR_003,电锁,配置更新,1.9781130899637835,4,33.258231454836704,正常
2025-10-01 03:20:56,DOOR_003,门禁控制器,正常运行,19.6645156323985,5,28.48115170047631,警告
2025-10-01 07:02:56,DOOR_003,门禁控制器,正常运行,15.982427331860915,5,32.63766132738075,故障
2025-10-01 20:44:56,DOOR_003,门磁传感器,维护,0.5271956726975535,3,24.906571801060522,警告
2025-10-02 14:03:56,DOOR_003,电锁,配置更新,21.244960632686862,0,27.902724322687998,正常
2025-10-02 02:56:56,DOOR_003,读卡器,配置更新,17.504276809255874,1,21.444817272588587,故障
2025-10-03 21:45:56,DOOR_003,门禁控制器,重启,13.633675591722092,0,23.74677372372315,故障
2025-10-04 07:12:56,DOOR_003,门禁控制器,错误,22.29928521787945,1,25.751164324375363,警告
2025-10-05 03:42:56,DOOR_003,门禁控制器,错误,23.279217424920162,1,21.114371068806573,警告
2025-10-05 16:50:56,DOOR_003,电锁,维护,17.17056967621413,2,33.795878908787884,故障
2025-10-06 17:21:56,DOOR_003,电锁,配置更新,14.533429297423929,0,34.10269052967641,正常
2025-10-06 16:39:56,DOOR_003,门禁控制器,维护,17.731037439636467,5,23.41207384132023,警告
2025-10-06 21:29:56,DOOR_003,门禁控制器,维护,5.790064950004563,3,33.862323655808346,正常
2025-10-06 09:18:56,DOOR_003,门磁传感器,正常运行,14.142376617797964,1,31.316902725221226,故障
2025-10-06 17:08:56,DOOR_003,门磁传感器,重启,11.655570455808018,2,23.29031008977345,故障
2025-10-07 18:16:56,DOOR_003,读卡器,维护,1.4542921862634612,5,30.72641285738299,故障
2025-10-07 01:49:56,DOOR_003,门禁控制器,错误,0.026491564070919793,0,28.682518773941965,警告
2025-10-07 11:12:56,DOOR_003,门禁控制器,重启,15.843229590818758,2,31.349505620460132,正常
2025-10-08 00:33:56,DOOR_003,电锁,重启,6.545058494875319,2,30.99901273756007,警告
2025-10-08 15:50:56,DOOR_003,电锁,维护,7.456048488678155,0,32.25622973584872,故障
2025-10-09 09:15:56,DOOR_003,读卡器,重启,22.21726293858621,0,29.465190222213273,故障
2025-10-10 14:49:56,DOOR_003,门磁传感器,重启,18.36080418464027,3,23.573450180633564,正常
2025-10-10 10:33:56,DOOR_003,读卡器,错误,6.458133490026875,3,29.85110728093295,警告
2025-10-10 11:02:56,DOOR_003,电锁,配置更新,13.050460565705233,2,28.27492693216639,警告
2025-10-10 17:28:56,DOOR_003,电锁,重启,23.25477012389824,5,28.861439498501284,警告
2025-10-10 05:33:56,DOOR_003,门禁控制器,维护,19.723033491045726,0,23.453718227479786,故障
2025-10-11 13:40:56,DOOR_003,读卡器,维护,20.111033197486474,4,31.821263824483367,警告
2025-10-11 10:03:56,DOOR_003,门禁控制器,维护,7.523416738485538,1,34.762098333942305,警告
2025-10-11 05:48:56,DOOR_003,门禁控制器,正常运行,13.055170541318187,3,21.662735214720957,正常
2025-10-12 11:55:56,DOOR_003,门磁传感器,维护,4.8945648764910805,0,28.256339110643573,正常
2025-10-12 18:29:56,DOOR_003,读卡器,重启,19.10065749184279,3,25.88462985463098,警告
2025-10-12 03:47:56,DOOR_003,门禁控制器,维护,23.8977819125247,1,34.7965967272487,故障
2025-10-12 03:11:56,DOOR_003,读卡器,正常运行,1.3198041681835848,2,20.98431023490819,警告
2025-10-13 10:24:56,DOOR_003,门禁控制器,维护,23.110856447195722,4,23.538954805475292,警告
2025-10-13 05:50:56,DOOR_003,读卡器,维护,18.53190978751836,5,24.544306832176716,正常
2025-10-14 14:09:56,DOOR_003,门磁传感器,维护,6.505225114064801,2,31.823768677555528,故障
2025-10-14 13:58:56,DOOR_003,门磁传感器,配置更新,13.9854287307401,1,30.0906474420191,故障
2025-10-14 23:44:56,DOOR_003,门禁控制器,维护,12.688405056328929,0,26.36474589425892,警告
2025-10-15 06:40:56,DOOR_003,读卡器,配置更新,2.5899121262687936,2,30.80554782505444,正常
2025-10-15 23:31:56,DOOR_003,电锁,配置更新,16.45118807679709,5,27.738366506833323,故障
2025-10-15 08:44:56,DOOR_003,电锁,正常运行,10.280586968349343,0,33.97293672861757,故障
2025-10-15 04:21:56,DOOR_003,门磁传感器,配置更新,19.16388365310852,4,21.929911283655997,警告
2025-10-15 06:08:56,DOOR_003,门磁传感器,正常运行,20.13122818141025,3,21.471806988302646,故障
2025-10-16 19:56:56,DOOR_003,门磁传感器,正常运行,15.923573110790628,2,30.419972068756962,故障
2025-10-16 19:11:56,DOOR_003,电锁,维护,19.436422393360765,1,33.113440812998434,故障
2025-10-16 23:00:56,DOOR_003,电锁,配置更新,17.64442652200065,2,29.675047346014594,警告
2025-10-16 16:55:56,DOOR_003,读卡器,重启,0.8087345106016279,2,25.63367239052907,正常
2025-10-16 00:01:56,DOOR_003,门磁传感器,错误,0.517590969118018,1,20.70257268407814,警告
2025-10-17 11:20:56,DOOR_003,门磁传感器,维护,18.712424236410826,2,21.562373648299292,故障
2025-10-18 01:28:56,DOOR_003,读卡器,正常运行,22.147951812569325,5,32.03429869116481,故障
2025-10-18 23:14:56,DOOR_003,门禁控制器,重启,11.633087538777414,1,27.223812000806134,正常
2025-10-18 09:11:56,DOOR_003,门禁控制器,正常运行,17.1453906568633,4,25.581351206560527,正常
2025-10-19 00:00:56,DOOR_003,门禁控制器,重启,12.039294768832708,4,30.446377880964267,警告
2025-10-19 10:02:56,DOOR_003,门磁传感器,配置更新,8.055856266804735,2,21.67013119467824,故障
2025-10-19 17:14:56,DOOR_003,读卡器,配置更新,11.61109044294348,5,27.659639218723292,正常
2025-10-19 01:48:56,DOOR_003,读卡器,重启,17.585102829427377,3,32.869844643121695,正常
2025-10-19 03:25:56,DOOR_003,读卡器,配置更新,3.1025559362741912,4,33.14062389435038,故障
2025-10-20 21:37:56,DOOR_003,门磁传感器,维护,18.928492013048555,1,32.24918678200479,警告
2025-10-20 06:09:56,DOOR_003,门磁传感器,重启,4.495910743161414,4,29.09929291429759,正常
2025-10-21 07:10:56,DOOR_003,门禁控制器,重启,11.664007369162112,1,24.811718780348873,警告
2025-10-21 09:15:56,DOOR_003,门磁传感器,错误,19.022164884298903,5,30.669073812036636,正常
2025-10-21 13:15:56,DOOR_003,读卡器,维护,18.8397593916364,2,25.893925270265072,警告
2025-10-21 21:25:56,DOOR_003,门禁控制器,重启,9.718073810488459,1,23.850796106626984,故障
2025-10-21 09:19:56,DOOR_003,读卡器,配置更新,2.5724285045306763,1,32.43187061626694,正常
2025-10-22 20:54:56,DOOR_003,读卡器,重启,3.876413285584597,5,23.257041520765,警告
2025-10-23 04:42:56,DOOR_003,门禁控制器,配置更新,7.466965022849989,0,30.38780021333094,警告
2025-10-23 20:08:56,DOOR_003,门禁控制器,错误,11.64658277290182,3,28.633414622356955,正常
2025-10-24 03:04:56,DOOR_003,电锁,错误,7.902184564373692,2,27.646828336240656,警告
2025-10-24 06:50:56,DOOR_003,读卡器,重启,1.171421367906527,1,28.178854127531,故障
2025-10-24 16:00:56,DOOR_003,读卡器,配置更新,2.3850052198166587,0,23.321381198057423,正常
2025-10-24 02:15:56,DOOR_003,门禁控制器,正常运行,13.11946330623861,1,22.877505921892258,警告
2025-10-25 15:25:56,DOOR_003,门禁控制器,正常运行,16.865125527920537,1,31.034856301546586,警告
2025-10-25 08:10:56,DOOR_003,电锁,重启,4.476260800883119,1,33.04398900748792,故障
2025-10-25 05:27:56,DOOR_003,门磁传感器,配置更新,18.637235881370653,1,28.13728642839552,警告
2025-10-26 04:05:56,DOOR_003,读卡器,正常运行,8.789872030272633,2,32.88532824111124,警告
2025-10-27 16:14:56,DOOR_003,门磁传感器,正常运行,4.487767336912384,2,20.424472007719352,故障
2025-10-27 06:30:56,DOOR_003,电锁,错误,1.3661390126968378,4,24.435432485383522,故障
2025-10-27 05:07:56,DOOR_003,读卡器,正常运行,6.246042522812894,0,27.157407850899563,警告
